afile	alang	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
RU_1_299_1	ru	bad	31.214285714285715	0.009153318077803204	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.07142857142857142	4.0	1.0	0.494279176201373	0.907563025210084	0.018306636155606407	0.14285714285714285	0.4838709677419355	0.06451612903225806	0.22580645161290322	0.6451612903225806	0.07142857142857142	0.6428571428571429	0.6428571428571429	0.14285714285714285	0.07142857142857142	0.0	0.07142857142857142	0.07142857142857142	0.0	0.03529411764705882	0.0	0.2857142857142857	1.1428571428571428	0.2857142857142857	0.016018306636155607	0.7037037037037037	3.8114347818527383	1.7302366484232914	0.25	0.0	0.03571428571428571	0.041666666666666664	0.2261904761904762	0.09523809523809523	0.07857142857142858
RU_1_300_15	ru	bad	34.92307692307692	0.037444933920704845	0.024229074889867842	0.004405286343612335	1.1538461538461537	0.0	0.3076923076923077	0.0	0.23076923076923078	0.15384615384615385	2.3846153846153846	1.6923076923076923	0.44713656387665196	0.9806763285024155	0.004405286343612335	0.3076923076923077	0.5	0.23809523809523808	0.16666666666666666	0.2857142857142857	0.0	0.23076923076923078	0.6153846153846154	0.0	0.07692307692307693	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.0	0.0	0.0	0.38461538461538464	2.076923076923077	0.3076923076923077	0.022026431718061675	0.6111111111111112	4.88714285834911	1.179609959669717	0.21837606837606838	0.0	0.02564102564102564	0.034188034188034185	0.05811965811965812	0.18675213675213678	0.04615384615384616
RU_1_86_8	ru	bad	24.26923076923077	0.03328050713153724	0.014263074484944533	0.001584786053882726	0.5769230769230769	0.23076923076923078	0.23076923076923078	0.0	0.0	0.19230769230769232	1.4230769230769231	1.6923076923076923	0.41362916006339145	0.9666666666666667	0.006339144215530904	0.15384615384615385	0.9285714285714286	0.05357142857142857	0.017857142857142856	0.10714285714285714	0.0	0.038461538461538464	0.5384615384615384	0.038461538461538464	0.07692307692307693	0.038461538461538464	0.11538461538461539	0.15384615384615385	0.11538461538461539	0.04285714285714286	0.0	0.2692307692307692	1.3461538461538463	0.34615384615384615	0.012678288431061807	0.55	3.755751269862541	1.3233785587155054	0.03461538461538462	0.007692307692307693	0.0	0.05384615384615384	0.019230769230769232	0.18846153846153849	0.11153846153846153
RU_1_245_14	ru	bad	34.1764705882353	0.010327022375215147	0.0051635111876075735	0.0034423407917383822	1.2352941176470589	0.0	0.47058823529411764	0.11764705882352941	0.058823529411764705	0.23529411764705882	3.235294117647059	1.9411764705882353	0.5025817555938038	0.9449838187702265	0.01549053356282272	0.11764705882352941	0.6923076923076923	0.15384615384615385	0.13846153846153847	0.3384615384615385	0.0	0.29411764705882354	1.0	0.23529411764705882	0.058823529411764705	0.058823529411764705	0.11764705882352941	0.35294117647058826	0.4117647058823529	0.13861386138613863	0.009900990099009901	0.6470588235294118	3.0	0.17647058823529413	0.025817555938037865	0.7321428571428571	4.75183035662279	1.462107147770175	0.0903828197945845	0.04481792717086835	0.03790849673202614	0.07824463118580766	0.03856209150326797	0.24929971988795518	0.13968253968253969
RU_1_325_17	ru	bad	17.419354838709676	0.012962962962962963	0.012962962962962963	0.0	0.41935483870967744	0.16129032258064516	0.12903225806451613	0.0	0.0967741935483871	0.0967741935483871	1.7419354838709677	0.9032258064516129	0.5370370370370371	0.9897610921501706	0.007407407407407408	0.2903225806451613	0.703125	0.046875	0.109375	0.203125	0.0	0.06451612903225806	0.4838709677419355	0.03225806451612903	0.06451612903225806	0.03225806451612903	0.0	0.12903225806451613	0.06451612903225806	0.01282051282051282	0.01282051282051282	0.06451612903225806	1.1935483870967742	0.3225806451612903	0.020370370370370372	0.8412698412698413	3.754734143851791	0.9235168494798475	0.15698924731182795	0.0	0.0	0.039784946236559135	0.04301075268817204	0.07634408602150537	0.18494623655913978
RU_1_325_1	ru	bad	19.296296296296298	0.013435700575815739	0.011516314779270634	0.0	0.5925925925925926	0.14814814814814814	0.2222222222222222	0.07407407407407407	0.07407407407407407	0.18518518518518517	1.6666666666666667	1.1111111111111112	0.5239923224568138	0.9927272727272727	0.003838771593090211	0.4444444444444444	0.6612903225806451	0.03225806451612903	0.1774193548387097	0.16129032258064516	0.0	0.037037037037037035	0.4074074074074074	0.0	0.07407407407407407	0.037037037037037035	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0136986301369863	0.07407407407407407	1.4814814814814814	0.37037037037037035	0.019193857965451054	0.8153846153846154	3.599765202676039	1.0522645091025484	0.15925925925925924	0.0	0.007407407407407408	0.021604938271604937	0.007407407407407408	0.13456790123456788	0.16481481481481483
RU_3_11_5	ru	bad	17.846153846153847	0.03017241379310345	0.008620689655172414	0.004310344827586207	0.23076923076923078	0.11538461538461539	0.15384615384615385	0.07692307692307693	0.038461538461538464	0.11538461538461539	1.3846153846153846	0.38461538461538464	0.5021551724137931	0.966804979253112	0.00646551724137931	0.15384615384615385	0.559322033898305	0.2542372881355932	0.11864406779661017	0.13559322033898305	0.038461538461538464	0.07692307692307693	0.6923076923076923	0.0	0.038461538461538464	0.07692307692307693	0.0	0.15384615384615385	0.038461538461538464	0.05194805194805195	0.025974025974025976	0.2692307692307692	1.7692307692307692	0.19230769230769232	0.01939655172413793	0.6274509803921569	3.636744568004405	1.1431110053847613	0.12179487179487179	0.019230769230769232	0.005494505494505494	0.036538461538461534	0.05357142857142857	0.19267399267399268	0.09047619047619046
RU_1_86_1	ru	bad	31.0	0.026392961876832845	0.008797653958944282	0.005865102639296188	0.7272727272727273	0.2727272727272727	0.2727272727272727	0.0	0.09090909090909091	0.09090909090909091	1.6363636363636365	2.090909090909091	0.4281524926686217	0.9605263157894737	0.005865102639296188	0.0	0.8666666666666667	0.13333333333333333	0.03333333333333333	0.3	0.0	0.09090909090909091	0.5454545454545454	0.09090909090909091	0.18181818181818182	0.0	0.2727272727272727	0.09090909090909091	0.18181818181818182	0.044444444444444446	0.0	0.2727272727272727	1.9090909090909092	0.2727272727272727	0.005865102639296188	0.5882352941176471	4.474092512728876	1.3213747779953313	0.16666666666666666	0.053030303030303025	0.045454545454545456	0.0303030303030303	0.045454545454545456	0.23484848484848486	0.18181818181818182
RU_1_245_11	ru	bad	31.210526315789473	0.01011804384485666	0.003372681281618887	0.0016863406408094434	1.2105263157894737	0.0	0.47368421052631576	0.05263157894736842	0.10526315789473684	0.15789473684210525	2.9473684210526314	1.5789473684210527	0.5025295109612141	0.9802631578947368	0.01517706576728499	0.15789473684210525	0.7213114754098361	0.14754098360655737	0.11475409836065574	0.4262295081967213	0.0	0.21052631578947367	1.0526315789473684	0.3684210526315789	0.15789473684210525	0.05263157894736842	0.10526315789473684	0.3684210526315789	0.21052631578947367	0.12244897959183673	0.0	0.631578947368421	2.0	0.15789473684210525	0.02023608768971332	0.7090909090909091	4.282779451228902	1.5341412983868055	0.04122807017543859	0.031578947368421054	0.039912280701754385	0.11096491228070175	0.039912280701754385	0.2912280701754386	0.06798245614035087
RU_1_196_1	ru	bad	16.21212121212121	0.011214953271028037	0.009345794392523364	0.0	0.696969696969697	0.09090909090909091	0.21212121212121213	0.0	0.15151515151515152	0.15151515151515152	1.121212121212121	0.8181818181818182	0.48598130841121495	0.9885931558935361	0.007476635514018692	0.06060606060606061	0.7014925373134329	0.2537313432835821	0.1044776119402985	0.13432835820895522	0.0	0.0	0.6666666666666666	0.0	0.030303030303030304	0.0	0.09090909090909091	0.030303030303030304	0.12121212121212122	0.06666666666666667	0.0	0.2727272727272727	1.1515151515151516	0.36363636363636365	0.024299065420560748	0.7727272727272727	3.52786095656649	1.2090940893864635	0.05303030303030303	0.08333333333333333	0.0	0.047979797979797977	0.0	0.09595959595959595	0.11363636363636363
RU_1_364_1	ru	bad	13.962962962962964	0.033156498673740056	0.014588859416445624	0.002652519893899204	0.6111111111111112	0.0	0.07407407407407407	0.0	0.07407407407407407	0.09259259259259259	0.7407407407407407	0.3888888888888889	0.473474801061008	0.9727520435967303	0.007957559681697613	0.037037037037037035	0.7912087912087912	0.14285714285714285	0.054945054945054944	0.12087912087912088	0.0	0.037037037037037035	0.37037037037037035	0.12962962962962962	0.07407407407407407	0.12962962962962962	0.0	0.0	0.0	0.03333333333333333	0.011111111111111112	0.24074074074074073	0.6296296296296297	0.5555555555555556	0.01989389920424403	0.6764705882352942	3.116066576726378	0.9539455465243664	0.046296296296296294	0.0	0.0	0.05555555555555555	0.018518518518518517	0.11728395061728393	0.043209876543209874
RU_1_325_16	ru	bad	15.92	0.007537688442211055	0.01256281407035176	0.0	0.4	0.12	0.08	0.04	0.04	0.04	1.6	0.88	0.5753768844221105	1.0	0.005025125628140704	0.4	0.5932203389830508	0.06779661016949153	0.15254237288135594	0.1016949152542373	0.0	0.04	0.28	0.04	0.08	0.08	0.0	0.04	0.08	0.017543859649122806	0.017543859649122806	0.08	1.24	0.36	0.007537688442211055	0.8076923076923077	3.4198799171842653	0.9066545203588683	0.1433333333333333	0.03333333333333333	0.0	0.04333333333333333	0.04	0.05333333333333333	0.2733333333333333
RU_1_172_4	ru	bad	30.88888888888889	0.03597122302158273	0.007194244604316547	0.0017985611510791368	0.6666666666666666	0.1111111111111111	0.2777777777777778	0.0	0.1111111111111111	0.3333333333333333	2.8333333333333335	1.3888888888888888	0.4226618705035971	0.9631147540983607	0.01079136690647482	0.5	0.7692307692307693	0.11538461538461539	0.038461538461538464	0.1346153846153846	0.0	0.16666666666666666	1.1666666666666667	0.0	0.1111111111111111	0.16666666666666666	0.0	0.1111111111111111	0.16666666666666666	0.04395604395604396	0.01098901098901099	0.3333333333333333	1.8333333333333333	0.2222222222222222	0.01618705035971223	0.45614035087719296	3.989506012599689	1.6680537525896475	0.037037037037037035	0.006172839506172839	0.09444444444444444	0.08796296296296297	0.03888888888888889	0.1962962962962963	0.12098765432098764
RU_1_274_5	ru	bad	26.875	0.03255813953488372	0.0069767441860465115	0.0	0.8125	0.0625	0.1875	0.0	0.0	0.125	1.0625	1.25	0.4186046511627907	0.994475138121547	0.004651162790697674	0.3125	0.6666666666666666	0.1111111111111111	0.1388888888888889	0.5	0.0	0.125	0.5625	0.0625	0.1875	0.0625	0.0	0.125	0.125	0.045454545454545456	0.0	0.375	1.3125	0.3125	0.011627906976744186	0.6481481481481481	4.073702473619552	1.5995546341889855	0.09375	0.08333333333333333	0.010416666666666666	0.08020833333333333	0.041666666666666664	0.13229166666666664	0.10104166666666667
RU_1_150_33	ru	bad	26.285714285714285	0.02717391304347826	0.019021739130434784	0.002717391304347826	0.9285714285714286	0.07142857142857142	0.21428571428571427	0.14285714285714285	0.14285714285714285	0.07142857142857142	2.2857142857142856	0.5	0.5135869565217391	0.9742268041237113	0.005434782608695652	0.07142857142857142	0.7941176470588235	0.0	0.058823529411764705	0.35294117647058826	0.0	0.21428571428571427	0.5714285714285714	0.07142857142857142	0.0	0.0	0.21428571428571427	0.21428571428571427	0.14285714285714285	0.016129032258064516	0.06451612903225806	0.14285714285714285	1.4285714285714286	0.21428571428571427	0.005434782608695652	0.7105263157894737	4.342552095798447	1.292043279831869	0.09353741496598637	0.0	0.0	0.01020408163265306	0.16071428571428573	0.2542517006802721	0.01020408163265306
RU_1_306_6	ru	bad	19.77777777777778	0.019662921348314606	0.007022471910112359	0.0	0.5277777777777778	0.05555555555555555	0.2777777777777778	0.0	0.027777777777777776	0.1388888888888889	2.0	0.75	0.5351123595505618	0.9896103896103896	0.012640449438202247	0.16666666666666666	0.6631578947368421	0.08421052631578947	0.17894736842105263	0.23157894736842105	0.0	0.08333333333333333	0.5833333333333334	0.0	0.08333333333333333	0.027777777777777776	0.0	0.1111111111111111	0.027777777777777776	0.02912621359223301	0.0	0.3055555555555556	1.2777777777777777	0.25	0.021067415730337078	0.7525773195876289	3.819361156784459	1.1099752449700473	0.15925925925925927	0.0	0.023148148148148147	0.10277777777777779	0.037037037037037035	0.04166666666666666	0.12962962962962962
RU_1_244_9	ru	bad	21.047619047619047	0.038461538461538464	0.00904977375565611	0.0022624434389140274	0.47619047619047616	0.047619047619047616	0.2857142857142857	0.047619047619047616	0.23809523809523808	0.09523809523809523	1.7619047619047619	0.8095238095238095	0.48868778280542985	0.9773755656108597	0.006787330316742082	0.23809523809523808	0.75	0.03125	0.109375	0.171875	0.0	0.14285714285714285	0.7619047619047619	0.09523809523809523	0.14285714285714285	0.047619047619047616	0.0	0.047619047619047616	0.047619047619047616	0.0	0.019230769230769232	0.14285714285714285	1.7142857142857142	0.23809523809523808	0.01809954751131222	0.5555555555555556	4.0803503960391625	1.2178201670007507	0.19648526077097503	0.0	0.031746031746031744	0.12346938775510202	0.031746031746031744	0.17148526077097506	0.0897392290249433
RU_1_122_2	ru	bad	22.1875	0.03380281690140845	0.008450704225352112	0.0	0.75	0.125	0.4375	0.0625	0.1875	0.0625	0.9375	0.5625	0.4704225352112676	0.9881656804733728	0.008450704225352112	0.0625	0.8695652173913043	0.10869565217391304	0.021739130434782608	0.10869565217391304	0.0	0.0625	0.6875	0.25	0.0625	0.0625	0.0	0.125	0.0	0.32653061224489793	0.0	0.1875	1.3125	0.25	0.005633802816901409	0.54	3.6704765720390715	1.284117445054945	0.015625	0.0	0.0	0.10625	0.0625	0.246875	0.1375
RU_1_197_1	ru	bad	23.333333333333332	0.004761904761904762	0.002380952380952381	0.0	0.7777777777777778	0.05555555555555555	0.3888888888888889	0.0	0.0	0.2222222222222222	3.8333333333333335	0.7222222222222222	0.5880952380952381	0.9840637450199203	0.007142857142857143	0.1111111111111111	0.7027027027027027	0.10810810810810811	0.05405405405405406	0.35135135135135137	0.0	0.2222222222222222	0.16666666666666666	0.05555555555555555	0.05555555555555555	0.0	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.021739130434782608	0.0	0.1111111111111111	1.3888888888888888	0.2777777777777778	0.011904761904761904	0.696969696969697	3.9465848837048148	1.2117279822537945	0.08796296296296297	0.0	0.02962962962962963	0.0	0.0962962962962963	0.2546296296296296	0.15462962962962962
RU_1_271_22	ru	bad	30.055555555555557	0.029574861367837338	0.0018484288354898336	0.0	1.0555555555555556	0.1111111111111111	0.6111111111111112	0.1111111111111111	0.05555555555555555	0.2222222222222222	2.1666666666666665	1.1111111111111112	0.4584103512014787	0.9802371541501976	0.005545286506469501	0.5	0.6607142857142857	0.03571428571428571	0.125	0.17857142857142858	0.05555555555555555	0.1111111111111111	0.3888888888888889	0.0	0.0	0.05555555555555555	0.1111111111111111	0.1111111111111111	0.16666666666666666	0.0	0.0	0.16666666666666666	2.0555555555555554	0.3333333333333333	0.02033271719038817	0.6666666666666666	4.314695674695674	1.1471788859288858	0.16111111111111112	0.011111111111111112	0.027777777777777776	0.020370370370370372	0.046296296296296294	0.08439153439153439	0.1373015873015873
RU_1_300_3	ru	bad	33.0	0.04895104895104895	0.016317016317016316	0.002331002331002331	1.4615384615384615	0.15384615384615385	0.3076923076923077	0.0	0.23076923076923078	0.07692307692307693	1.8461538461538463	1.8461538461538463	0.4195804195804196	0.967741935483871	0.004662004662004662	0.3076923076923077	0.65	0.075	0.2	0.3	0.0	0.15384615384615385	0.9230769230769231	0.0	0.0	0.15384615384615385	0.07692307692307693	0.15384615384615385	0.15384615384615385	0.017857142857142856	0.0	0.6153846153846154	2.6153846153846154	0.07692307692307693	0.02097902097902098	0.5111111111111111	4.680940222554297	1.2125961762098443	0.15073260073260072	0.01282051282051282	0.036630036630036625	0.019230769230769232	0.036630036630036625	0.28095238095238095	0.07124542124542123
RU_1_306_5	ru	bad	19.838709677419356	0.008130081300813009	0.008130081300813009	0.0	0.6129032258064516	0.03225806451612903	0.22580645161290322	0.0	0.03225806451612903	0.12903225806451613	2.4516129032258065	0.6774193548387096	0.5414634146341464	0.9823008849557522	0.011382113821138212	0.12903225806451613	0.6097560975609756	0.14634146341463414	0.13414634146341464	0.18292682926829268	0.0	0.16129032258064516	0.7096774193548387	0.0	0.0967741935483871	0.03225806451612903	0.0	0.12903225806451613	0.03225806451612903	0.04081632653061224	0.01020408163265306	0.3548387096774194	1.3548387096774193	0.3225806451612903	0.016260162601626018	0.8271604938271605	3.579983131532368	1.1884202000288586	0.14516129032258066	0.01075268817204301	0.008064516129032258	0.08736559139784947	0.04435483870967742	0.07930107526881719	0.13037634408602147
RU_1_169_3	ru	bad	18.77777777777778	0.011834319526627219	0.011834319526627219	0.0	0.8888888888888888	0.0	0.05555555555555555	0.0	0.1111111111111111	0.05555555555555555	1.2222222222222223	0.6111111111111112	0.47928994082840237	0.9818181818181818	0.005917159763313609	0.1111111111111111	0.8	0.1	0.03333333333333333	0.5333333333333333	0.0	0.05555555555555555	0.5	0.1111111111111111	0.05555555555555555	0.0	0.05555555555555555	0.0	0.2222222222222222	0.08571428571428572	0.02857142857142857	0.2777777777777778	0.7777777777777778	0.4444444444444444	0.020710059171597635	0.7878787878787878	3.3921853325362097	1.3015248153406047	0.10555555555555556	0.0	0.0	0.046296296296296294	0.05555555555555555	0.1111111111111111	0.0574074074074074
RU_1_335_36	ru	bad	25.846153846153847	0.023809523809523808	0.020833333333333332	0.0	0.46153846153846156	0.15384615384615385	0.46153846153846156	0.07692307692307693	0.07692307692307693	0.15384615384615385	2.230769230769231	1.7692307692307692	0.41369047619047616	0.9858156028368794	0.0	0.07692307692307693	0.8333333333333334	0.06666666666666667	0.1	0.26666666666666666	0.0	0.23076923076923078	0.6923076923076923	0.0	0.0	0.0	0.15384615384615385	0.07692307692307693	0.0	0.0	0.023255813953488372	0.07692307692307693	1.4615384615384615	0.15384615384615385	0.005952380952380952	0.65625	3.770259784075573	1.354078428319319	0.057692307692307696	0.0	0.07051282051282051	0.0	0.07051282051282051	0.28205128205128205	0.10897435897435896
RU_1_306_2	ru	bad	22.666666666666668	0.007352941176470588	0.0058823529411764705	0.0014705882352941176	0.9333333333333333	0.06666666666666667	0.3	0.03333333333333333	0.03333333333333333	0.2	2.1666666666666665	0.5333333333333333	0.5426470588235294	0.9972972972972973	0.011764705882352941	0.23333333333333334	0.6111111111111112	0.18888888888888888	0.14444444444444443	0.23333333333333334	0.0	0.03333333333333333	0.5333333333333333	0.03333333333333333	0.2	0.13333333333333333	0.03333333333333333	0.3	0.13333333333333333	0.056910569105691054	0.0	0.26666666666666666	1.8666666666666667	0.16666666666666666	0.008823529411764706	0.7215189873417721	3.7365313344218456	1.2053937601538613	0.09555555555555556	0.0	0.0	0.08166666666666668	0.0	0.21055555555555555	0.21
RU_3_8_5	ru	bad	15.4	0.03896103896103896	0.012987012987012988	0.0	0.8	0.2	0.0	0.0	0.0	0.0	1.1	1.1	0.564935064935065	1.0	0.01948051948051948	0.0	0.8636363636363636	0.045454545454545456	0.0	0.5	0.0	0.2	0.7	0.0	0.0	0.0	0.0	0.0	0.1	0.0625	0.0	0.0	0.5	0.6	0.01948051948051948	0.76	3.1843470418470416	0.9911093073593074	0.0	0.0	0.0	0.06666666666666667	0.03333333333333333	0.0	0.05
RU_1_306_10	ru	bad	20.366666666666667	0.009819967266775777	0.0032733224222585926	0.0016366612111292963	0.6333333333333333	0.13333333333333333	0.1	0.0	0.1	0.03333333333333333	2.066666666666667	0.7	0.5499181669394435	0.9853372434017595	0.014729950900163666	0.16666666666666666	0.6046511627906976	0.13953488372093023	0.18604651162790697	0.18604651162790697	0.0	0.1	0.5666666666666667	0.0	0.1	0.06666666666666667	0.0	0.1	0.0	0.03	0.0	0.4	1.6	0.26666666666666666	0.01309328968903437	0.8767123287671232	3.8059914045611998	1.2184541136886675	0.2122222222222222	0.01111111111111111	0.006666666666666667	0.058333333333333334	0.021666666666666667	0.125	0.09999999999999999
RU_1_245_25	ru	bad	28.842105263157894	0.0072992700729927005	0.0036496350364963502	0.0036496350364963502	0.7894736842105263	0.0	0.2631578947368421	0.10526315789473684	0.3157894736842105	0.15789473684210525	2.736842105263158	1.263157894736842	0.5273722627737226	0.9763513513513513	0.010948905109489052	0.10526315789473684	0.639344262295082	0.16393442622950818	0.14754098360655737	0.4262295081967213	0.0	0.21052631578947367	0.8421052631578947	0.21052631578947367	0.10526315789473684	0.05263157894736842	0.15789473684210525	0.21052631578947367	0.15789473684210525	0.10975609756097561	0.0	0.47368421052631576	2.210526315789474	0.15789473684210525	0.023722627737226276	0.82	4.425156002192183	1.4867744225185116	0.1273809523809524	0.03508771929824561	0.028070175438596492	0.06973684210526315	0.0543859649122807	0.1974310776942356	0.1298872180451128
RU_3_10_6	ru	bad	25.318181818181817	0.025134649910233394	0.005385996409335727	0.0	0.9545454545454546	0.18181818181818182	0.18181818181818182	0.045454545454545456	0.09090909090909091	0.18181818181818182	1.3181818181818181	1.6818181818181819	0.466786355475763	0.9774436090225563	0.01615798922800718	0.3181818181818182	0.7692307692307693	0.09230769230769231	0.09230769230769231	0.26153846153846155	0.0	0.2727272727272727	1.2272727272727273	0.09090909090909091	0.22727272727272727	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.13432835820895522	0.0	0.2727272727272727	1.9090909090909092	0.18181818181818182	0.017953321364452424	0.75	3.769791783650057	1.359577729281343	0.04399350649350649	0.0	0.07954545454545454	0.04632034632034632	0.09090909090909091	0.16634199134199135	0.17765151515151514
RU_1_271_31	ru	bad	30.31578947368421	0.03298611111111111	0.006944444444444444	0.003472222222222222	0.9473684210526315	0.15789473684210525	0.5263157894736842	0.05263157894736842	0.10526315789473684	0.21052631578947367	2.210526315789474	0.7368421052631579	0.4444444444444444	0.9624060150375939	0.005208333333333333	0.15789473684210525	0.5915492957746479	0.14084507042253522	0.22535211267605634	0.09859154929577464	0.0	0.0	0.3157894736842105	0.0	0.21052631578947367	0.10526315789473684	0.05263157894736842	0.0	0.05263157894736842	0.014705882352941176	0.0	0.21052631578947367	2.6315789473684212	0.15789473684210525	0.015625	0.5909090909090909	4.734335032780701	1.0704317065890396	0.2362155388471178	0.0	0.0	0.07017543859649122	0.0	0.2781954887218045	0.14285714285714285
RU_1_114_18	ru	bad	25.27777777777778	0.01098901098901099	0.008791208791208791	0.0	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.1111111111111111	0.0	0.1111111111111111	1.8333333333333333	1.0555555555555556	0.4593406593406593	0.9812206572769953	0.006593406593406593	0.2222222222222222	0.7142857142857143	0.1836734693877551	0.061224489795918366	0.12244897959183673	0.0	0.1111111111111111	0.3888888888888889	0.0	0.1111111111111111	0.0	0.05555555555555555	0.0	0.1111111111111111	0.03508771929824561	0.017543859649122806	0.3333333333333333	1.6111111111111112	0.2777777777777778	0.01098901098901099	0.7843137254901961	3.8849276175811105	1.0591610212840772	0.007936507936507936	0.027777777777777776	0.007936507936507936	0.0	0.06349206349206349	0.1746031746031746	0.18253968253968253
RU_1_300_1	ru	bad	32.0	0.041666666666666664	0.026041666666666668	0.0026041666666666665	1.4166666666666667	0.08333333333333333	0.25	0.0	0.25	0.16666666666666666	2.3333333333333335	1.4166666666666667	0.4244791666666667	0.9588235294117647	0.005208333333333333	0.3333333333333333	0.6388888888888888	0.19444444444444445	0.08333333333333333	0.1388888888888889	0.0	0.0	0.8333333333333334	0.08333333333333333	0.0	0.16666666666666666	0.0	0.25	0.08333333333333333	0.022727272727272728	0.022727272727272728	0.5	2.3333333333333335	0.3333333333333333	0.010416666666666666	0.5714285714285714	4.463893589015858	1.2241722299140863	0.20972222222222223	0.0	0.0	0.05357142857142857	0.0	0.1529761904761905	0.15773809523809523
RU_3_10_8	ru	bad	23.95	0.022964509394572025	0.008350730688935281	0.0041753653444676405	1.2	0.1	0.1	0.0	0.05	0.05	1.7	1.0	0.4780793319415449	0.9662447257383966	0.010438413361169102	0.2	0.6730769230769231	0.1346153846153846	0.07692307692307693	0.3269230769230769	0.0	0.15	1.05	0.05	0.1	0.05	0.05	0.15	0.15	0.07272727272727272	0.0	0.2	1.6	0.2	0.020876826722338204	0.7205882352941176	4.035735380200071	1.2696185914534532	0.06964285714285715	0.0	0.025	0.08833333333333333	0.0488095238095238	0.11095238095238094	0.05714285714285714
RU_3_10_13	ru	bad	19.115384615384617	0.01609657947686117	0.008048289738430584	0.0	0.7692307692307693	0.11538461538461539	0.15384615384615385	0.0	0.0	0.11538461538461539	1.1538461538461537	0.9230769230769231	0.47283702213279677	0.975103734439834	0.01609657947686117	0.3076923076923077	0.7586206896551724	0.05172413793103448	0.06896551724137931	0.25862068965517243	0.0	0.15384615384615385	0.8076923076923077	0.038461538461538464	0.11538461538461539	0.038461538461538464	0.038461538461538464	0.07692307692307693	0.11538461538461539	0.15873015873015872	0.015873015873015872	0.15384615384615385	1.3461538461538463	0.34615384615384615	0.01609657947686117	0.7627118644067796	3.488643488764946	1.2031756839651577	0.05128205128205128	0.0	0.0	0.03882783882783883	0.076007326007326	0.12179487179487179	0.14267399267399267
RU_1_245_16	ru	bad	31.555555555555557	0.008802816901408451	0.0	0.0017605633802816902	1.2777777777777777	0.0	0.2777777777777778	0.1111111111111111	0.1111111111111111	0.2222222222222222	3.1666666666666665	1.7222222222222223	0.5052816901408451	0.9534883720930233	0.01584507042253521	0.1111111111111111	0.6949152542372882	0.13559322033898305	0.13559322033898305	0.3220338983050847	0.0	0.2222222222222222	0.9444444444444444	0.2777777777777778	0.05555555555555555	0.1111111111111111	0.1111111111111111	0.2777777777777778	0.3333333333333333	0.12631578947368421	0.0	0.7222222222222222	1.9444444444444444	0.2222222222222222	0.02464788732394366	0.8125	4.254085200082445	1.4205363396752095	0.052998236331569665	0.04404761904761905	0.03657407407407407	0.11880511463844796	0.03657407407407407	0.24969135802469136	0.07021604938271604
RU_1_300_12	ru	bad	37.0	0.0395010395010395	0.010395010395010396	0.006237006237006237	1.3076923076923077	0.07692307692307693	0.5384615384615384	0.15384615384615385	0.15384615384615385	0.38461538461538464	2.769230769230769	2.230769230769231	0.40540540540540543	0.9605911330049262	0.002079002079002079	0.38461538461538464	0.6666666666666666	0.0625	0.22916666666666666	0.25	0.0	0.38461538461538464	1.0769230769230769	0.0	0.0	0.38461538461538464	0.15384615384615385	0.07692307692307693	0.07692307692307693	0.034482758620689655	0.0	0.5384615384615384	3.3846153846153846	0.07692307692307693	0.016632016632016633	0.5106382978723404	5.258171651786667	1.3418070190740852	0.1916083916083916	0.07582417582417582	0.006993006993006993	0.026223776223776227	0.056993006993006995	0.19050949050949054	0.16358641358641357
RU_1_271_29	ru	bad	22.130434782608695	0.0137524557956778	0.007858546168958742	0.0019646365422396855	0.4782608695652174	0.08695652173913043	0.391304347826087	0.043478260869565216	0.0	0.13043478260869565	1.608695652173913	0.5217391304347826	0.449901768172888	0.950207468879668	0.005893909626719057	0.17391304347826086	0.7037037037037037	0.09259259259259259	0.16666666666666666	0.09259259259259259	0.0	0.08695652173913043	0.2608695652173913	0.08695652173913043	0.043478260869565216	0.0	0.043478260869565216	0.08695652173913043	0.13043478260869565	0.014492753623188406	0.0	0.13043478260869565	1.608695652173913	0.43478260869565216	0.007858546168958742	0.711864406779661	3.8746560710549374	0.8982093928438136	0.18737060041407866	0.0	0.007246376811594202	0.024637681159420288	0.013457556935817806	0.1515527950310559	0.08053830227743272
