afile	alang	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	passives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
RU_1_325_17	ru	bad	17.933333333333334	0.016728624535315983	0.0055762081784386614	0.0	0.43333333333333335	0.16666666666666666	0.13333333333333333	0.0	0.1	0.1	1.8	0.9333333333333333	0.5278810408921933	0.9895470383275261	0.007434944237918215	0.3	0.703125	0.046875	0.109375	0.15625	0.03333333333333333	0.5	0.03333333333333333	0.06666666666666667	0.03333333333333333	0.0	0.13333333333333333	0.06666666666666667	0.01282051282051282	0.01282051282051282	0.06666666666666667	1.2333333333333334	0.26666666666666666	0.020446096654275093	0.8333333333333334	3.724027068556032	0.9938879894142043	0.24444444444444444	0.0	0.0	0.09444444444444443	0.03333333333333333	0.07777777777777778	0.25
RU_1_198_4	ru	bad	28.583333333333332	0.023323615160349854	0.0029154518950437317	0.0	1.1666666666666667	0.0	0.16666666666666666	0.0	0.0	0.0	2.0833333333333335	0.25	0.4956268221574344	0.8808290155440415	0.0	0.25	0.5	0.08333333333333333	0.25	0.3888888888888889	0.3333333333333333	0.25	0.08333333333333333	0.0	0.0	0.0	0.08333333333333333	0.0	0.027777777777777776	0.0	0.16666666666666666	1.8333333333333333	0.16666666666666666	0.0058309037900874635	0.9	5.100671905302969	1.1446069375635939	0.40972222222222215	0.0	0.0625	0.0	0.06944444444444443	0.125	0.16666666666666666
RU_1_170_1	ru	bad	25.703703703703702	0.03170028818443804	0.004322766570605188	0.0	0.6666666666666666	0.037037037037037035	0.2962962962962963	0.1111111111111111	0.2962962962962963	0.1111111111111111	1.9259259259259258	0.8888888888888888	0.49279538904899134	0.9771428571428571	0.012968299711815562	0.3333333333333333	0.5897435897435898	0.21794871794871795	0.11538461538461539	0.19230769230769232	0.1111111111111111	0.8888888888888888	0.037037037037037035	0.0	0.1111111111111111	0.14814814814814814	0.1111111111111111	0.0	0.034482758620689655	0.0	0.5925925925925926	1.962962962962963	0.18518518518518517	0.012968299711815562	0.6941176470588235	4.147868032681861	1.335643331494941	0.2104938271604938	0.03395061728395061	0.0	0.05246913580246913	0.033950617283950615	0.19753086419753085	0.24938271604938272
RU_1_325_1	ru	bad	19.96153846153846	0.015414258188824663	0.005780346820809248	0.0	0.6153846153846154	0.15384615384615385	0.19230769230769232	0.07692307692307693	0.11538461538461539	0.19230769230769232	1.8076923076923077	1.1923076923076923	0.5221579961464354	0.9890510948905109	0.0038535645472061657	0.46153846153846156	0.6666666666666666	0.031746031746031744	0.1746031746031746	0.14285714285714285	0.038461538461538464	0.4230769230769231	0.0	0.07692307692307693	0.038461538461538464	0.0	0.11538461538461539	0.11538461538461539	0.0	0.013333333333333334	0.07692307692307693	1.6923076923076923	0.23076923076923078	0.017341040462427744	0.8253968253968254	3.681634499218112	1.0549457175299062	0.22435897435897434	0.0	0.009615384615384616	0.03205128205128205	0.0	0.21474358974358973	0.25
RU_3_11_5	ru	bad	17.807692307692307	0.03455723542116631	0.004319654427645789	0.004319654427645789	0.23076923076923078	0.11538461538461539	0.15384615384615385	0.07692307692307693	0.07692307692307693	0.07692307692307693	1.5384615384615385	0.4230769230769231	0.5118790496760259	0.9634146341463414	0.0064794816414686825	0.15384615384615385	0.55	0.25	0.13333333333333333	0.1	0.11538461538461539	0.6538461538461539	0.0	0.038461538461538464	0.07692307692307693	0.0	0.15384615384615385	0.038461538461538464	0.04938271604938271	0.024691358024691357	0.2692307692307692	1.7692307692307692	0.19230769230769232	0.01079913606911447	0.6415094339622641	3.596483324367939	1.0437410911110008	0.1474358974358974	0.038461538461538464	0.01282051282051282	0.04807692307692308	0.057692307692307696	0.18269230769230768	0.1282051282051282
RU_1_86_1	ru	bad	30.727272727272727	0.029585798816568046	0.005917159763313609	0.005917159763313609	0.7272727272727273	0.2727272727272727	0.2727272727272727	0.0	0.09090909090909091	0.09090909090909091	1.6363636363636365	2.1818181818181817	0.4289940828402367	0.9602649006622517	0.005917159763313609	0.0	0.8387096774193549	0.12903225806451613	0.03225806451612903	0.2903225806451613	0.09090909090909091	0.5454545454545454	0.09090909090909091	0.18181818181818182	0.0	0.2727272727272727	0.09090909090909091	0.18181818181818182	0.045454545454545456	0.0	0.2727272727272727	1.8181818181818181	0.2727272727272727	0.005917159763313609	0.6097560975609756	3.800470863405126	1.866562166317731	0.2424242424242424	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.0	0.19696969696969696	0.10606060606060605
RU_5_20_12	ru	bad	30.166666666666668	0.024861878453038673	0.008287292817679558	0.0	1.0	0.08333333333333333	0.25	0.08333333333333333	0.25	0.16666666666666666	2.6666666666666665	1.3333333333333333	0.4088397790055249	0.9673202614379085	0.013812154696132596	0.08333333333333333	0.75	0.1388888888888889	0.08333333333333333	0.1111111111111111	0.3333333333333333	1.4166666666666667	0.16666666666666666	0.08333333333333333	0.0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.041666666666666664	0.0	0.25	2.0	0.25	0.019337016574585635	0.7045454545454546	4.052072058949965	1.5536031520080111	0.2027777777777778	0.0	0.016666666666666666	0.15277777777777776	0.05833333333333333	0.16666666666666666	0.06944444444444443
RU_1_126_1	ru	bad	23.583333333333332	0.007067137809187279	0.007067137809187279	0.0	0.8333333333333334	0.0	0.16666666666666666	0.08333333333333333	0.0	0.0	2.6666666666666665	0.25	0.4734982332155477	0.9781021897810219	0.007067137809187279	0.0	0.8181818181818182	0.09090909090909091	0.09090909090909091	0.5	0.08333333333333333	0.5833333333333334	0.0	0.0	0.0	0.0	0.25	0.16666666666666666	0.0	0.0	0.5833333333333334	1.1666666666666667	0.3333333333333333	0.0035335689045936395	0.7307692307692307	3.80924252286731	1.1298108540362362	0.16666666666666666	0.0	0.0	0.041666666666666664	0.041666666666666664	0.3333333333333333	0.0
RU_1_245_11	ru	bad	32.888888888888886	0.011824324324324325	0.0016891891891891893	0.0016891891891891893	1.2777777777777777	0.0	0.5	0.05555555555555555	0.1111111111111111	0.16666666666666666	3.111111111111111	1.8333333333333333	0.5	0.9704918032786886	0.015202702702702704	0.16666666666666666	0.71875	0.140625	0.109375	0.40625	0.2777777777777778	1.1111111111111112	0.3888888888888889	0.16666666666666666	0.05555555555555555	0.1111111111111111	0.3888888888888889	0.2222222222222222	0.12121212121212122	0.0	0.6666666666666666	2.388888888888889	0.1111111111111111	0.02195945945945946	0.6551724137931034	4.423959058239181	1.6190861728115584	0.05555555555555555	0.05555555555555555	0.0625	0.19675925925925924	0.006944444444444444	0.3587962962962963	0.1527777777777778
RU_1_196_1	ru	bad	16.242424242424242	0.014925373134328358	0.005597014925373134	0.0	0.696969696969697	0.09090909090909091	0.21212121212121213	0.0	0.15151515151515152	0.18181818181818182	1.121212121212121	0.8181818181818182	0.48134328358208955	0.9885057471264368	0.007462686567164179	0.06060606060606061	0.7121212121212122	0.25757575757575757	0.10606060606060606	0.13636363636363635	0.0	0.6666666666666666	0.0	0.030303030303030304	0.0	0.09090909090909091	0.030303030303030304	0.12121212121212122	0.05405405405405406	0.0	0.2727272727272727	1.2121212121212122	0.3333333333333333	0.024253731343283583	0.7384615384615385	3.537919099616961	1.11433976253495	0.13636363636363635	0.09090909090909091	0.0	0.09090909090909091	0.0	0.1111111111111111	0.1767676767676768
RU_1_393_43	ru	bad	22.8	0.038011695906432746	0.011695906432748537	0.0	0.6	0.0	0.13333333333333333	0.0	0.13333333333333333	0.06666666666666667	1.6	0.7333333333333333	0.49122807017543857	0.9655172413793104	0.005847953216374269	0.13333333333333333	0.6382978723404256	0.19148936170212766	0.14893617021276595	0.3404255319148936	0.2	0.5333333333333333	0.26666666666666666	0.0	0.06666666666666667	0.0	0.0	0.13333333333333333	0.06521739130434782	0.0	0.2	1.6	0.13333333333333333	0.011695906432748537	0.7346938775510204	3.363276014109347	1.0418068529910636	0.24444444444444444	0.05555555555555555	0.0	0.07222222222222222	0.03333333333333333	0.15555555555555553	0.23888888888888887
RU_1_364_1	ru	bad	13.907407407407407	0.033288948069241014	0.014647137150466045	0.002663115845539281	0.6296296296296297	0.0	0.07407407407407407	0.0	0.07407407407407407	0.07407407407407407	0.7407407407407407	0.37037037037037035	0.47536617842876167	0.9727520435967303	0.007989347536617843	0.037037037037037035	0.797752808988764	0.14606741573033707	0.0449438202247191	0.1348314606741573	0.05555555555555555	0.3888888888888889	0.12962962962962962	0.07407407407407407	0.12962962962962962	0.0	0.0	0.0	0.03296703296703297	0.01098901098901099	0.24074074074074073	0.5925925925925926	0.5740740740740741	0.02130492676431425	0.6666666666666666	3.1247659240826047	0.9562280678000228	0.08333333333333333	0.0	0.0	0.12037037037037036	0.018518518518518517	0.1111111111111111	0.05555555555555555
RU_1_325_16	ru	bad	17.217391304347824	0.010101010101010102	0.007575757575757576	0.0	0.43478260869565216	0.13043478260869565	0.08695652173913043	0.043478260869565216	0.043478260869565216	0.043478260869565216	1.7391304347826086	0.9565217391304348	0.5681818181818182	1.0	0.005050505050505051	0.43478260869565216	0.5932203389830508	0.06779661016949153	0.15254237288135594	0.1016949152542373	0.043478260869565216	0.34782608695652173	0.043478260869565216	0.08695652173913043	0.08695652173913043	0.0	0.043478260869565216	0.08695652173913043	0.017241379310344827	0.017241379310344827	0.08695652173913043	1.3043478260869565	0.34782608695652173	0.005050505050505051	0.84	3.5010386473429946	0.9924488402796531	0.11739130434782609	0.05797101449275362	0.0	0.06666666666666667	0.043478260869565216	0.03768115942028986	0.3289855072463768
RU_1_241_4	ru	bad	22.59090909090909	0.018108651911468814	0.008048289738430584	0.0	0.7272727272727273	0.13636363636363635	0.18181818181818182	0.045454545454545456	0.13636363636363635	0.09090909090909091	2.227272727272727	0.7727272727272727	0.448692152917505	0.9570815450643777	0.006036217303822937	0.2727272727272727	0.6818181818181818	0.022727272727272728	0.09090909090909091	0.20454545454545456	0.22727272727272727	0.6363636363636364	0.09090909090909091	0.13636363636363635	0.0	0.045454545454545456	0.09090909090909091	0.18181818181818182	0.04	0.013333333333333334	0.09090909090909091	1.5	0.2727272727272727	0.012072434607645875	0.7291666666666666	3.54261524427142	1.5876605486479602	0.11363636363636363	0.0	0.011363636363636364	0.022727272727272728	0.045454545454545456	0.3522727272727273	0.13636363636363635
RU_1_172_4	ru	bad	30.944444444444443	0.03590664272890485	0.00718132854578097	0.0017953321364452424	0.6666666666666666	0.1111111111111111	0.2777777777777778	0.0	0.1111111111111111	0.3333333333333333	2.7222222222222223	1.4444444444444444	0.41651705565529623	0.9586776859504132	0.010771992818671455	0.5	0.7547169811320755	0.11320754716981132	0.05660377358490566	0.1320754716981132	0.16666666666666666	1.1666666666666667	0.0	0.1111111111111111	0.16666666666666666	0.0	0.1111111111111111	0.16666666666666666	0.044444444444444446	0.011111111111111112	0.3333333333333333	2.2777777777777777	0.1111111111111111	0.01436265709156194	0.5087719298245614	3.9508632649068036	1.6336498879602486	0.10648148148148147	0.013888888888888888	0.08796296296296297	0.18518518518518517	0.018518518518518517	0.3055555555555556	0.11574074074074073
RU_1_274_5	ru	bad	26.625	0.035211267605633804	0.004694835680751174	0.0	0.8125	0.0625	0.1875	0.0	0.0625	0.125	1.5625	1.25	0.43427230046948356	0.9946236559139785	0.004694835680751174	0.3125	0.6666666666666666	0.1111111111111111	0.1388888888888889	0.4722222222222222	0.125	0.5625	0.0625	0.1875	0.0625	0.0	0.125	0.125	0.038461538461538464	0.0	0.375	1.3125	0.25	0.011737089201877934	0.6538461538461539	3.960424002223453	1.3401119407331445	0.109375	0.09375	0.015625	0.15625	0.0625	0.109375	0.203125
RU_1_393_31	ru	bad	31.545454545454547	0.025936599423631124	0.005763688760806916	0.0	0.8181818181818182	0.0	0.45454545454545453	0.0	0.18181818181818182	0.0	2.909090909090909	0.5454545454545454	0.5100864553314121	0.9779005524861878	0.002881844380403458	0.0	0.7435897435897436	0.28205128205128205	0.15384615384615385	0.3333333333333333	0.0	0.7272727272727273	0.18181818181818182	0.0	0.09090909090909091	0.0	0.18181818181818182	0.09090909090909091	0.018518518518518517	0.018518518518518517	0.36363636363636365	2.727272727272727	0.18181818181818182	0.01440922190201729	0.6341463414634146	4.30326371372949	1.4420571927918902	0.09393939393939393	0.178030303030303	0.0	0.041666666666666664	0.0	0.23560606060606062	0.178030303030303
RU_1_150_33	ru	bad	26.285714285714285	0.043478260869565216	0.002717391304347826	0.002717391304347826	0.9285714285714286	0.07142857142857142	0.21428571428571427	0.14285714285714285	0.14285714285714285	0.07142857142857142	2.5714285714285716	0.5	0.5163043478260869	0.9644670050761421	0.005434782608695652	0.07142857142857142	0.7878787878787878	0.0	0.09090909090909091	0.3939393939393939	0.21428571428571427	0.5714285714285714	0.07142857142857142	0.0	0.0	0.21428571428571427	0.21428571428571427	0.14285714285714285	0.015151515151515152	0.06060606060606061	0.14285714285714285	1.2142857142857142	0.2857142857142857	0.005434782608695652	0.7027027027027027	4.219452713568149	1.43100870013077	0.25595238095238093	0.0	0.0	0.03571428571428571	0.16666666666666666	0.23809523809523808	0.017857142857142856
RU_5_21_3	ru	bad	20.88888888888889	0.031914893617021274	0.0026595744680851063	0.005319148936170213	0.6111111111111112	0.3333333333333333	0.2777777777777778	0.1111111111111111	0.1111111111111111	0.1111111111111111	1.0555555555555556	0.6666666666666666	0.48936170212765956	0.9735449735449735	0.007978723404255319	0.16666666666666666	0.6981132075471698	0.11320754716981132	0.11320754716981132	0.32075471698113206	0.16666666666666666	0.8888888888888888	0.16666666666666666	0.0	0.1111111111111111	0.1111111111111111	0.16666666666666666	0.05555555555555555	0.09302325581395349	0.0	0.1111111111111111	1.7777777777777777	0.2222222222222222	0.007978723404255319	0.5625	3.6312118304111767	1.0741996057682335	0.2037037037037037	0.0	0.027777777777777776	0.12962962962962962	0.05555555555555555	0.17592592592592593	0.18518518518518517
RU_1_306_6	ru	bad	19.75	0.02109704641350211	0.007032348804500703	0.0	0.5277777777777778	0.05555555555555555	0.2777777777777778	0.0	0.027777777777777776	0.1388888888888889	2.1666666666666665	0.6944444444444444	0.5386779184247539	0.9896640826873385	0.012658227848101266	0.16666666666666666	0.6702127659574468	0.0851063829787234	0.1595744680851064	0.23404255319148937	0.08333333333333333	0.5833333333333334	0.0	0.08333333333333333	0.027777777777777776	0.0	0.1111111111111111	0.027777777777777776	0.027522935779816515	0.0	0.3055555555555556	1.2777777777777777	0.25	0.01969057665260197	0.7448979591836735	3.9151522545947177	1.0741827885670148	0.18287037037037035	0.0	0.041666666666666664	0.2037037037037037	0.006944444444444444	0.057870370370370364	0.14583333333333334
RU_1_244_9	ru	bad	22.1	0.042986425339366516	0.006787330316742082	0.0022624434389140274	0.5	0.05	0.3	0.05	0.25	0.1	2.0	0.85	0.48642533936651583	0.9817351598173516	0.006787330316742082	0.25	0.7419354838709677	0.03225806451612903	0.0967741935483871	0.1774193548387097	0.1	0.8	0.1	0.15	0.05	0.0	0.05	0.05	0.0	0.018867924528301886	0.15	1.5	0.25	0.01809954751131222	0.532258064516129	4.060106894651441	1.3536766120842931	0.3066666666666667	0.0	0.041666666666666664	0.23833333333333334	0.0	0.16	0.10333333333333335
RU_1_122_2	ru	bad	21.9375	0.037037037037037035	0.005698005698005698	0.0	0.75	0.125	0.4375	0.0625	0.1875	0.0625	0.9375	0.5625	0.4700854700854701	0.9880239520958084	0.008547008547008548	0.0625	0.8695652173913043	0.10869565217391304	0.021739130434782608	0.08695652173913043	0.125	0.6875	0.25	0.0625	0.0625	0.0	0.125	0.0	0.3018867924528302	0.0	0.1875	1.375	0.1875	0.014245014245014245	0.5434782608695652	3.417020306082806	1.1570684523809522	0.03125	0.0	0.0	0.2604166666666667	0.0625	0.28125	0.17708333333333331
RU_1_197_1	ru	bad	23.333333333333332	0.004761904761904762	0.002380952380952381	0.0	0.7777777777777778	0.05555555555555555	0.3888888888888889	0.0	0.0	0.2222222222222222	3.9444444444444446	0.7222222222222222	0.5904761904761905	0.9841269841269841	0.007142857142857143	0.1111111111111111	0.7027027027027027	0.10810810810810811	0.05405405405405406	0.35135135135135137	0.2222222222222222	0.16666666666666666	0.05555555555555555	0.05555555555555555	0.0	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.02127659574468085	0.0	0.1111111111111111	1.1666666666666667	0.3333333333333333	0.009523809523809525	0.6944444444444444	3.8814790362962452	1.2572602498231291	0.07407407407407407	0.0	0.037037037037037035	0.0	0.05555555555555555	0.14814814814814814	0.24074074074074073
RU_1_202_12	ru	bad	19.03030303030303	0.06050955414012739	0.007961783439490446	0.0031847133757961785	0.5757575757575758	0.0	0.18181818181818182	0.030303030303030304	0.06060606060606061	0.09090909090909091	1.4848484848484849	1.5151515151515151	0.44904458598726116	0.9657534246575342	0.012738853503184714	0.12121212121212122	0.8701298701298701	0.06493506493506493	0.03896103896103896	0.23376623376623376	0.15151515151515152	0.45454545454545453	0.030303030303030304	0.0	0.030303030303030304	0.09090909090909091	0.06060606060606061	0.09090909090909091	0.03333333333333333	0.011111111111111112	0.18181818181818182	0.9393939393939394	0.36363636363636365	0.011146496815286623	0.5	3.386080356751499	1.1701615201995565	0.06565656565656565	0.015151515151515152	0.06060606060606061	0.16161616161616163	0.045454545454545456	0.1893939393939394	0.09848484848484848
RU_1_202_7	ru	bad	14.19047619047619	0.0738255033557047	0.010067114093959731	0.003355704697986577	0.3333333333333333	0.0	0.14285714285714285	0.023809523809523808	0.047619047619047616	0.09523809523809523	1.1666666666666667	1.0952380952380953	0.4597315436241611	0.9927536231884058	0.003355704697986577	0.047619047619047616	0.7971014492753623	0.10144927536231885	0.057971014492753624	0.21739130434782608	0.07142857142857142	0.23809523809523808	0.023809523809523808	0.0	0.047619047619047616	0.047619047619047616	0.047619047619047616	0.023809523809523808	0.023809523809523808	0.011904761904761904	0.07142857142857142	0.6190476190476191	0.5476190476190477	0.02181208053691275	0.47297297297297297	3.2136228111312475	0.9082845880720525	0.08333333333333333	0.0	0.011904761904761904	0.1388888888888889	0.03571428571428571	0.11904761904761904	0.06349206349206349
RU_1_324_6	ru	bad	13.941176470588236	0.027426160337552744	0.002109704641350211	0.006329113924050633	0.5294117647058824	0.0	0.11764705882352941	0.058823529411764705	0.058823529411764705	0.14705882352941177	0.9117647058823529	0.7941176470588235	0.4936708860759494	0.9790794979079498	0.008438818565400843	0.29411764705882354	0.782608695652174	0.10144927536231885	0.0	0.21739130434782608	0.20588235294117646	0.38235294117647056	0.058823529411764705	0.08823529411764706	0.14705882352941177	0.029411764705882353	0.20588235294117646	0.058823529411764705	0.06578947368421052	0.0	0.17647058823529413	0.8529411764705882	0.38235294117647056	0.0189873417721519	0.6379310344827587	3.2649708623950566	1.0244710111583177	0.04411764705882353	0.007352941176470588	0.03529411764705882	0.10392156862745099	0.014705882352941176	0.12941176470588237	0.1946078431372549
RU_1_271_22	ru	bad	31.705882352941178	0.029684601113172542	0.0018552875695732839	0.0	1.1176470588235294	0.11764705882352941	0.5882352941176471	0.11764705882352941	0.058823529411764705	0.23529411764705882	2.5294117647058822	1.1176470588235294	0.44341372912801486	0.9637096774193549	0.0055658627087198514	0.5294117647058824	0.6545454545454545	0.03636363636363636	0.12727272727272726	0.16363636363636364	0.17647058823529413	0.47058823529411764	0.0	0.0	0.058823529411764705	0.11764705882352941	0.11764705882352941	0.17647058823529413	0.0	0.0	0.17647058823529413	2.588235294117647	0.23529411764705882	0.016697588126159554	0.6724137931034483	4.708946297954918	1.1985029262488693	0.1735294117647059	0.011764705882352941	0.029411764705882353	0.0392156862745098	0.0196078431372549	0.18823529411764706	0.1264705882352941
RU_1_196_8	ru	bad	20.233333333333334	0.013179571663920923	0.004942339373970346	0.0016474464579901153	0.8666666666666667	0.03333333333333333	0.2	0.0	0.16666666666666666	0.3	1.3	1.1333333333333333	0.41680395387149916	0.9768339768339769	0.013179571663920923	0.03333333333333333	0.8088235294117647	0.22058823529411764	0.07352941176470588	0.08823529411764706	0.0	0.7666666666666667	0.0	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.0	0.13333333333333333	0.0821917808219178	0.0	0.23333333333333334	1.5666666666666667	0.3	0.011532125205930808	0.7101449275362319	3.8165014576926337	1.1520279927044634	0.1361111111111111	0.04444444444444444	0.0	0.09444444444444443	0.0	0.23888888888888887	0.0861111111111111
RU_1_300_3	ru	bad	32.76923076923077	0.0539906103286385	0.011737089201877934	0.002347417840375587	1.4615384615384615	0.15384615384615385	0.3076923076923077	0.0	0.23076923076923078	0.07692307692307693	2.0	1.8461538461538463	0.4154929577464789	0.9672131147540983	0.004694835680751174	0.3076923076923077	0.65	0.075	0.2	0.275	0.15384615384615385	0.9230769230769231	0.0	0.0	0.15384615384615385	0.07692307692307693	0.15384615384615385	0.15384615384615385	0.017241379310344827	0.0	0.6153846153846154	2.769230769230769	0.07692307692307693	0.018779342723004695	0.5	4.773281664430759	1.2425977405774349	0.3153846153846154	0.015384615384615385	0.05128205128205128	0.02820512820512821	0.0	0.22307692307692306	0.1358974358974359
RU_1_202_1	ru	bad	15.179487179487179	0.06418918918918919	0.010135135135135136	0.0016891891891891893	0.41025641025641024	0.0	0.3333333333333333	0.05128205128205128	0.07692307692307693	0.1794871794871795	1.0512820512820513	1.3333333333333333	0.44594594594594594	0.9887640449438202	0.008445945945945946	0.10256410256410256	0.9130434782608695	0.07246376811594203	0.043478260869565216	0.2898550724637681	0.1794871794871795	0.1794871794871795	0.0	0.0	0.02564102564102564	0.02564102564102564	0.05128205128205128	0.0	0.02564102564102564	0.01282051282051282	0.05128205128205128	0.8461538461538461	0.358974358974359	0.015202702702702704	0.4567901234567901	3.1526656644417606	0.9415550124932276	0.15384615384615385	0.0	0.07264957264957264	0.0641025641025641	0.034188034188034185	0.1752136752136752	0.08974358974358974
RU_1_306_5	ru	bad	20.5	0.008130081300813009	0.008130081300813009	0.0	0.6333333333333333	0.03333333333333333	0.2	0.0	0.03333333333333333	0.16666666666666666	2.6333333333333333	0.6666666666666666	0.5414634146341464	0.9794117647058823	0.011382113821138212	0.13333333333333333	0.6144578313253012	0.14457831325301204	0.1566265060240964	0.1686746987951807	0.13333333333333333	0.7333333333333333	0.0	0.1	0.03333333333333333	0.0	0.13333333333333333	0.03333333333333333	0.0392156862745098	0.00980392156862745	0.36666666666666664	1.4	0.3	0.014634146341463415	0.8433734939759037	3.6687575895682367	1.2302879569289127	0.15277777777777776	0.008333333333333333	0.03333333333333333	0.15277777777777776	0.06111111111111111	0.1277777777777778	0.16388888888888886
RU_1_169_3	ru	bad	18.77777777777778	0.020710059171597635	0.0029585798816568047	0.0	0.8333333333333334	0.0	0.05555555555555555	0.0	0.16666666666666666	0.05555555555555555	1.7777777777777777	0.6111111111111112	0.4970414201183432	0.9767441860465116	0.005917159763313609	0.1111111111111111	0.8	0.1	0.03333333333333333	0.5333333333333333	0.05555555555555555	0.5	0.1111111111111111	0.05555555555555555	0.0	0.05555555555555555	0.0	0.2222222222222222	0.06666666666666667	0.022222222222222223	0.2777777777777778	0.7222222222222222	0.5	0.020710059171597635	0.8235294117647058	3.4244982803096837	1.250425159635686	0.14814814814814814	0.0	0.0	0.08333333333333333	0.05555555555555555	0.1111111111111111	0.10185185185185185
RU_1_335_36	ru	bad	27.916666666666668	0.03283582089552239	0.014925373134328358	0.0	0.5	0.16666666666666666	0.5	0.08333333333333333	0.08333333333333333	0.16666666666666666	2.5833333333333335	1.9166666666666667	0.417910447761194	0.9722222222222222	0.0	0.08333333333333333	0.8387096774193549	0.06451612903225806	0.12903225806451613	0.25806451612903225	0.25	0.75	0.0	0.0	0.0	0.16666666666666666	0.08333333333333333	0.0	0.0	0.021739130434782608	0.08333333333333333	1.75	0.08333333333333333	0.0029850746268656717	0.6571428571428571	4.22069124215248	1.1681159541677835	0.08333333333333333	0.0	0.13888888888888887	0.0	0.0	0.4583333333333333	0.06944444444444443
RU_1_306_25	ru	bad	18.59375	0.011764705882352941	0.010084033613445379	0.0	0.5625	0.0625	0.25	0.03125	0.0625	0.1875	1.9375	0.5625	0.5378151260504201	0.9785932721712538	0.013445378151260505	0.125	0.6707317073170732	0.14634146341463414	0.14634146341463414	0.2926829268292683	0.09375	0.59375	0.0	0.0625	0.03125	0.0	0.125	0.03125	0.05263157894736842	0.021052631578947368	0.28125	1.34375	0.34375	0.013445378151260505	0.8072289156626506	3.7344534514129726	1.059658678804891	0.11458333333333333	0.015625	0.03125	0.13020833333333331	0.046875	0.140625	0.14583333333333331
RU_1_270_4	ru	bad	22.545454545454547	0.0020161290322580645	0.012096774193548387	0.0	0.6363636363636364	0.045454545454545456	0.22727272727272727	0.0	0.045454545454545456	0.09090909090909091	2.8636363636363638	0.6363636363636364	0.5826612903225806	0.9730639730639731	0.008064516129032258	0.3181818181818182	0.45901639344262296	0.11475409836065574	0.18032786885245902	0.39344262295081966	0.2727272727272727	0.3181818181818182	0.13636363636363635	0.0	0.0	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.0547945205479452	0.0	0.045454545454545456	1.5454545454545454	0.18181818181818182	0.008064516129032258	0.8333333333333334	4.215703536001211	1.1209675694252845	0.28030303030303033	0.0	0.06818181818181818	0.022727272727272728	0.06818181818181818	0.15151515151515152	0.22727272727272727
RU_1_306_2	ru	bad	22.566666666666666	0.008862629246676515	0.004431314623338257	0.0014771048744460858	0.9333333333333333	0.06666666666666667	0.3333333333333333	0.03333333333333333	0.03333333333333333	0.2	2.2666666666666666	0.5333333333333333	0.5494830132939439	0.9973190348525469	0.011816838995568686	0.23333333333333334	0.6222222222222222	0.17777777777777778	0.14444444444444443	0.23333333333333334	0.1	0.5	0.03333333333333333	0.2	0.13333333333333333	0.03333333333333333	0.3	0.13333333333333333	0.05511811023622047	0.0	0.26666666666666666	1.9333333333333333	0.16666666666666666	0.008862629246676515	0.7307692307692307	3.8806924905090314	1.1729659114492033	0.13444444444444445	0.0	0.0	0.15833333333333333	0.016666666666666666	0.2288888888888889	0.22833333333333333
RU_1_381_10	ru	bad	17.34375	0.025225225225225224	0.009009009009009009	0.0018018018018018018	0.78125	0.1875	0.125	0.0	0.0625	0.15625	0.90625	0.28125	0.5063063063063064	0.9790940766550522	0.0036036036036036037	0.4375	0.625	0.1625	0.075	0.2375	0.03125	0.34375	0.09375	0.0	0.125	0.21875	0.03125	0.03125	0.014925373134328358	0.04477611940298507	0.25	1.53125	0.25	0.01981981981981982	0.6712328767123288	3.5458271590120813	1.051615537815628	0.08333333333333333	0.0	0.0	0.09375	0.041666666666666664	0.140625	0.296875
RU_3_8_5	ru	bad	15.4	0.03896103896103896	0.012987012987012988	0.0	0.8	0.2	0.0	0.0	0.0	0.0	1.1	1.2	0.5584415584415584	1.0	0.01948051948051948	0.0	0.8260869565217391	0.043478260869565216	0.043478260869565216	0.4782608695652174	0.2	0.7	0.0	0.0	0.0	0.0	0.0	0.1	0.058823529411764705	0.0	0.0	0.8	0.5	0.01948051948051948	0.7692307692307693	3.2266450216450218	0.924126984126984	0.025	0.0	0.0	0.025	0.05	0.1	0.1
