afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
EO_ESSAY_004	en	croco	stu	23.142857142857142	0.04144620811287478	0.004409171075837742	0.0008818342151675485	0.9795918367346939	0.08163265306122448	0.30612244897959184	0.02040816326530612	0.04081632653061224	0.2857142857142857	1.6734693877551021	0.5510204081632653	0.4144620811287478	0.9791666666666666	0.009700176366843033	0.5306122448979592	0.6666666666666666	0.2	0.037037037037037035	0.15555555555555556	0.02040816326530612	0.12244897959183673	0.5510204081632653	0.08163265306122448	0.04081632653061224	0.0	0.0	0.16326530612244897	0.14285714285714285	0.061224489795918366	0.013605442176870748	0.20408163265306123	1.6122448979591837	0.32653061224489793	0.010582010582010581	0.5833333333333334	3.675809821983989	1.6080177445347532	0.09546485260770973	0.21455296404275995	0.04332685455134435	0.05401684483317136	0.04041140265630061	0.014285714285714285	0.10205701328150307
EO_TOU_002	en	croco	stu	26.197080291970803	0.006687099470604625	0.004179437169127891	0.0008358874338255781	0.7372262773722628	0.051094890510948905	0.11678832116788321	0.0072992700729927005	0.0	0.40875912408759124	1.948905109489051	0.6058394160583942	0.4148787963220953	0.9893687707641196	0.009752020061298413	0.17518248175182483	0.7875	0.1	0.05416666666666667	0.175	0.0072992700729927005	0.20437956204379562	0.21897810218978103	0.23357664233576642	0.0948905109489051	0.014598540145985401	0.08029197080291971	0.06569343065693431	0.043795620437956206	0.02301255230125523	0.043933054393305436	0.072992700729927	0.9782608695652174	0.42028985507246375	0.006687099470604625	0.8200836820083682	3.3789214875147655	1.6278313635438562	0.12046003513394819	0.08960803689064559	0.08006148440931049	0.02867808519982433	0.06080368906455863	0.10283267457180499	0.02674571805006588
EO_POPSCI_002	en	croco	stu	22.423357664233578	0.014322916666666666	0.0009765625	0.0022786458333333335	0.5912408759124088	0.0364963503649635	0.19708029197080293	0.021897810218978103	0.0072992700729927005	0.32116788321167883	1.5474452554744527	1.094890510948905	0.44921875	0.9850107066381156	0.005533854166666667	0.27007299270072993	0.7258064516129032	0.10967741935483871	0.06774193548387097	0.12903225806451613	0.021897810218978103	0.1897810218978102	0.36496350364963503	0.13138686131386862	0.16058394160583941	0.0364963503649635	0.0948905109489051	0.051094890510948905	0.06569343065693431	0.04578313253012048	0.02650602409638554	0.08759124087591241	1.2481751824817517	0.34306569343065696	0.0126953125	0.7571884984025559	3.285169925268409	1.452001457164817	0.07071023056424516	0.18919592167767352	0.0625393665539651	0.0225613802256138	0.05541388862556745	0.058869719088697196	0.10667414499531287
EO_POPSCI_005	en	croco	stu	22.953333333333333	0.046761545164101075	0.0020331106593087424	0.0014522218995062445	0.7333333333333333	0.10666666666666667	0.24	0.0	0.02	0.4266666666666667	1.36	0.96	0.43276212605286085	0.9508615188257817	0.014812663374963694	0.3466666666666667	0.7865707434052758	0.1223021582733813	0.03836930455635491	0.19184652278177458	0.02	0.11333333333333333	0.7666666666666667	0.08666666666666667	0.08	0.04	0.07333333333333333	0.12	0.10666666666666667	0.14688128772635814	0.030181086519114688	0.19333333333333333	1.76	0.25333333333333335	0.009584664536741214	0.5735294117647058	3.3426665236333264	1.5105596383554656	0.04982010582010581	0.21957936507936504	0.04209523809523809	0.09103968253968255	0.03447619047619047	0.0378015873015873	0.07537301587301587
EO_SHARE_004	en	croco	stu	27.85185185185185	0.030141843971631204	0.003989361702127659	0.0017730496453900709	1.0555555555555556	0.12345679012345678	0.24074074074074073	0.006172839506172839	0.0	0.42592592592592593	1.8148148148148149	1.0925925925925926	0.42220744680851063	0.9645569620253165	0.007535460992907801	0.15432098765432098	0.7344497607655502	0.11722488038277512	0.07177033492822966	0.16985645933014354	0.018518518518518517	0.15432098765432098	0.3395061728395062	0.024691358024691357	0.037037037037037035	0.018518518518518517	0.037037037037037035	0.037037037037037035	0.06172839506172839	0.0708955223880597	0.055970149253731345	0.06172839506172839	1.4846625766871167	0.24539877300613497	0.017287234042553192	0.5717391304347826	3.5081634198468814	1.7017169613961918	0.08074301295160191	0.18777410387839835	0.06288343558282208	0.04347838596304854	0.057975460122699385	0.08145875937286981	0.09611252755424535
EO_SPEECH_008	en	croco	stu	29.944444444444443	0.03079777365491651	0.0025974025974025974	0.0018552875695732839	1.1777777777777778	0.044444444444444446	0.4222222222222222	0.044444444444444446	0.011111111111111112	0.4666666666666667	2.111111111111111	1.0	0.4152133580705009	0.9713541666666666	0.007050092764378479	0.28888888888888886	0.6936619718309859	0.16901408450704225	0.056338028169014086	0.22535211267605634	0.022222222222222223	0.12222222222222222	0.5222222222222223	0.1	0.07777777777777778	0.011111111111111112	0.05555555555555555	0.03333333333333333	0.08888888888888889	0.05144694533762058	0.006430868167202572	0.2111111111111111	1.9111111111111112	0.3	0.014100185528756958	0.6489028213166145	3.7114402260578516	1.552109482560043	0.09615520282186948	0.31179012345679014	0.03271604938271604	0.04606701940035273	0.032345679012345675	0.02339506172839506	0.07735449735449736
EO_ESSAY_007	en	croco	stu	24.515625	0.010834926704907584	0.0025493945188017845	0.0	0.96875	0.0	0.1875	0.015625	0.015625	0.171875	1.671875	1.0	0.4448693435309114	0.9789621318373072	0.0031867431485022306	0.203125	0.5133689839572193	0.1497326203208556	0.0481283422459893	0.32085561497326204	0.015625	0.0625	0.515625	0.171875	0.015625	0.03125	0.0625	0.0	0.0	0.006369426751592357	0.025477707006369428	0.046875	1.3125	0.296875	0.0076481835564053535	0.8457446808510638	3.667479976672535	1.4514829682139405	0.1871279761904762	0.16863839285714283	0.01640625	0.03567708333333333	0.0125	0.015625	0.04196428571428572
EO_POPSCI_004	en	croco	stu	27.154362416107382	0.011863568956994563	0.0009886307464162135	0.0007414730598121602	1.0	0.04697986577181208	0.3422818791946309	0.020134228187919462	0.0	0.4429530201342282	2.2348993288590604	1.1543624161073827	0.47874443895205143	0.9768028240040343	0.011863568956994563	0.4228187919463087	0.7766233766233767	0.0987012987012987	0.08311688311688312	0.22597402597402597	0.026845637583892617	0.2684563758389262	0.5033557046979866	0.20134228187919462	0.15436241610738255	0.0738255033557047	0.10067114093959731	0.1342281879194631	0.11409395973154363	0.04672897196261682	0.01557632398753894	0.14093959731543623	1.4026845637583893	0.2483221476510067	0.013346515076618883	0.7468982630272953	3.58033587954027	1.7027016131563208	0.09974432726110578	0.2615931607542346	0.07027804410354745	0.06838446788111217	0.057518376478108015	0.07086928731224033	0.046556407798018534
EO_INSTR_004	en	croco	stu	17.873737373737374	0.05114439107092399	0.0008476970895733258	0.0022605255721955355	0.41919191919191917	0.09595959595959595	0.07575757575757576	0.0	0.0	0.20707070707070707	0.7070707070707071	0.29797979797979796	0.4071771686917208	0.9555702917771883	0.006216445323537723	0.32323232323232326	0.6827731092436975	0.18487394957983194	0.02100840336134454	0.04201680672268908	0.005050505050505051	0.12121212121212122	0.35353535353535354	0.06060606060606061	0.030303030303030304	0.010101010101010102	0.08080808080808081	0.020202020202020204	0.010101010101010102	0.03058103975535168	0.021406727828746176	0.08080808080808081	1.3888888888888888	0.2676767676767677	0.010737496467928794	0.6201117318435754	3.1340887427986575	1.252270029961466	0.061243386243386246	0.22081146967510604	0.03416123719154022	0.03400892037255674	0.03572448875479179	0.04219175885842553	0.09044047983441923
EO_INSTR_001	en	croco	stu	18.246231155778894	0.023960341503717984	0.0002754062241806665	0.000550812448361333	0.592964824120603	0.06532663316582915	0.08040201005025126	0.02512562814070352	0.0	0.12562814070351758	0.9095477386934674	0.2562814070351759	0.4304599283943817	0.9421338155515371	0.002203249793445332	0.15577889447236182	0.6892950391644909	0.13577023498694518	0.04699738903394256	0.06788511749347259	0.0	0.11557788944723618	0.25125628140703515	0.10050251256281408	0.035175879396984924	0.005025125628140704	0.03015075376884422	0.005025125628140704	0.005025125628140704	0.04966887417218543	0.023178807947019868	0.11055276381909548	0.9502487562189055	0.4427860696517413	0.013494904984852658	0.7064220183486238	3.172512707726966	1.2951194206911154	0.0330016583747927	0.17443733712390427	0.03387822790807866	0.025373134328358207	0.024176735370765225	0.06000552791597567	0.07465450525152018
EO_ESSAY_008	en	croco	stu	23.671232876712327	0.00636574074074074	0.0011574074074074073	0.0	0.863013698630137	0.0410958904109589	0.1506849315068493	0.0136986301369863	0.0136986301369863	0.2328767123287671	1.8493150684931507	0.7671232876712328	0.46469907407407407	0.955952380952381	0.010416666666666666	0.1506849315068493	0.5297029702970297	0.21782178217821782	0.0594059405940594	0.23267326732673269	0.0	0.1095890410958904	0.273972602739726	0.0821917808219178	0.1095890410958904	0.0410958904109589	0.0821917808219178	0.0136986301369863	0.0273972602739726	0.08	0.055	0.0958904109589041	1.4383561643835616	0.2328767123287671	0.011574074074074073	0.8247422680412371	3.6142646215959116	1.5094574117339972	0.15038051750380518	0.16358447488584474	0.020738203957382035	0.04554794520547945	0.012366818873668188	0.05593607305936073	0.055898021308980216
EO_ESSAY_010	en	croco	stu	26.933333333333334	0.01608910891089109	0.0012376237623762376	0.0	1.5	0.03333333333333333	0.16666666666666666	0.0	0.0	0.23333333333333334	1.7666666666666666	0.8666666666666667	0.400990099009901	0.9908256880733946	0.008663366336633664	0.06666666666666667	0.5625	0.175	0.05	0.2625	0.0	0.03333333333333333	0.4666666666666667	0.2	0.03333333333333333	0.03333333333333333	0.1	0.06666666666666667	0.0	0.07446808510638298	0.02127659574468085	0.06666666666666667	1.3666666666666667	0.23333333333333334	0.0037128712871287127	0.7888888888888889	3.4561605266297146	1.4959354741893833	0.09000000000000001	0.181984126984127	0.0047619047619047615	0.04476190476190476	0.0	0.04666666666666666	0.06976190476190475
EO_TOU_005	en	croco	stu	24.551020408163264	0.008035466888334718	0.004156275976724855	0.0013854253255749516	1.2448979591836735	0.04081632653061224	0.10204081632653061	0.006802721088435374	0.0	0.3333333333333333	2.122448979591837	0.41496598639455784	0.41590468273760045	0.9875	0.004987531172069825	0.07482993197278912	0.825531914893617	0.07659574468085106	0.059574468085106386	0.2297872340425532	0.034013605442176874	0.07482993197278912	0.07482993197278912	0.05442176870748299	0.013605442176870748	0.0	0.013605442176870748	0.0	0.02040816326530612	0.019559902200488997	0.04645476772616137	0.06802721088435375	0.673469387755102	0.54421768707483	0.005264616237184816	0.8153310104529616	3.3503457386889246	1.5969450315770397	0.11241496598639455	0.08747165532879819	0.034467120181405894	0.011621315192743764	0.031065759637188207	0.07964852607709749	0.03168934240362812
EO_SHARE_001	en	croco	stu	28.151515151515152	0.03713670613562971	0.0016146393972012918	0.0005382131324004305	0.9848484848484849	0.13636363636363635	0.25757575757575757	0.045454545454545456	0.0	0.5	1.696969696969697	1.2878787878787878	0.3939720129171152	0.9289340101522843	0.008611410118406888	0.12121212121212122	0.764367816091954	0.16666666666666666	0.08620689655172414	0.1839080459770115	0.0	0.09090909090909091	0.3333333333333333	0.09090909090909091	0.10606060606060606	0.030303030303030304	0.18181818181818182	0.10606060606060606	0.030303030303030304	0.03398058252427184	0.05825242718446602	0.06060606060606061	1.4848484848484849	0.21212121212121213	0.014531754574811625	0.5210526315789473	3.423007956177994	1.7073019196041055	0.0654040404040404	0.25892255892255894	0.02196969696969697	0.049074074074074076	0.02028619528619529	0.03164983164983164	0.09385521885521884
EO_ESSAY_011	en	croco	stu	23.674418604651162	0.029469548133595286	0.004911591355599214	0.0009823182711198428	1.0	0.046511627906976744	0.37209302325581395	0.023255813953488372	0.046511627906976744	0.5116279069767442	1.6744186046511629	0.6511627906976745	0.3929273084479371	0.9803921568627451	0.012770137524557957	0.20930232558139536	0.8210526315789474	0.11578947368421053	0.07368421052631578	0.23157894736842105	0.0	0.09302325581395349	0.46511627906976744	0.11627906976744186	0.0	0.0	0.023255813953488372	0.06976744186046512	0.11627906976744186	0.12878787878787878	0.030303030303030304	0.13953488372093023	1.186046511627907	0.20930232558139536	0.011787819253438114	0.672	3.5531015283828196	1.535359627430589	0.05232558139534884	0.2157253599114064	0.02619047619047619	0.049999999999999996	0.02619047619047619	0.027906976744186046	0.10177187153931339
EO_TOU_003	en	croco	stu	20.682242990654206	0.009941256213285133	0.004066877541798464	0.0	0.6915887850467289	0.0	0.14953271028037382	0.009345794392523364	0.0	0.37383177570093457	1.6728971962616823	0.8130841121495327	0.36421147763217354	0.9781553398058253	0.004970628106642567	0.018691588785046728	0.9020979020979021	0.06293706293706294	0.09090909090909091	0.18181818181818182	0.018691588785046728	0.11214953271028037	0.11214953271028037	0.102803738317757	0.06542056074766354	0.018691588785046728	0.018691588785046728	0.0	0.018691588785046728	0.017241379310344827	0.0603448275862069	0.04672897196261682	0.6261682242990654	0.5700934579439252	0.0031631269769543608	0.788235294117647	3.2279047598572053	1.543395820322212	0.09953271028037383	0.046261682242990654	0.06806853582554517	0.016355140186915886	0.054049844236760125	0.04672897196261682	0.029595015576323987
EO_SPEECH_006	en	croco	stu	17.954285714285714	0.02928071292170592	0.002864417568427753	0.00031826861871419476	0.7028571428571428	0.022857142857142857	0.07428571428571429	0.0	0.005714285714285714	0.25142857142857145	1.28	0.3485714285714286	0.41247612985359644	0.9938650306748467	0.004455760661998727	0.08571428571428572	0.6720257234726688	0.2508038585209003	0.02572347266881029	0.31189710610932475	0.005714285714285714	0.045714285714285714	0.16	0.09714285714285714	0.04	0.005714285714285714	0.05142857142857143	0.011428571428571429	0.011428571428571429	0.0377906976744186	0.00872093023255814	0.08571428571428572	0.7371428571428571	0.49142857142857144	0.011139401654996817	0.684971098265896	3.337244389835503	1.3133878580839093	0.053142857142857144	0.28123809523809523	0.01895238095238095	0.03571428571428571	0.01895238095238095	0.0	0.06657142857142856
EO_ESSAY_009	en	croco	stu	20.318181818181817	0.02237136465324385	0.0022371364653243847	0.0011185682326621924	0.2727272727272727	0.11363636363636363	0.20454545454545456	0.022727272727272728	0.0	0.2727272727272727	2.0454545454545454	0.6363636363636364	0.4597315436241611	0.9762470308788599	0.003355704697986577	0.20454545454545456	0.6666666666666666	0.14285714285714285	0.06666666666666667	0.19047619047619047	0.022727272727272728	0.022727272727272728	0.3181818181818182	0.022727272727272728	0.09090909090909091	0.0	0.20454545454545456	0.0	0.0	0.09401709401709402	0.0	0.09090909090909091	1.0909090909090908	0.38636363636363635	0.008948545861297539	0.7477477477477478	3.2621538058788473	1.4392710966873663	0.06439393939393939	0.13658008658008658	0.020454545454545454	0.06423160173160172	0.020454545454545454	0.07575757575757575	0.07408008658008658
EO_INSTR_002	en	croco	stu	17.77456647398844	0.027642276422764227	0.0006504065040650406	0.0022764227642276423	0.4913294797687861	0.046242774566473986	0.07514450867052024	0.0	0.0	0.15028901734104047	0.6473988439306358	0.42196531791907516	0.41268292682926827	0.9393042190969653	0.0022764227642276423	0.21965317919075145	0.6518105849582173	0.15041782729805014	0.08635097493036212	0.08635097493036212	0.005780346820809248	0.15028901734104047	0.3583815028901734	0.05202312138728324	0.05202312138728324	0.011560693641618497	0.017341040462427744	0.017341040462427744	0.0	0.039647577092511016	0.00881057268722467	0.13872832369942195	1.0284090909090908	0.3806818181818182	0.010081300813008131	0.6950146627565983	3.147582188538393	1.3567616154520872	0.05606060606060606	0.20210362554112554	0.039587842712842713	0.014416486291486293	0.03939844877344877	0.011363636363636364	0.07128878066378065
EO_POPSCI_006	en	croco	stu	27.3206106870229	0.01648505169041632	0.0011176306230790724	0.0	0.7862595419847328	0.07633587786259542	0.21374045801526717	0.007633587786259542	0.007633587786259542	0.33587786259541985	2.49618320610687	1.4045801526717556	0.49762503492595694	0.9534261241970021	0.0072645990500139705	0.5114503816793893	0.5625	0.13839285714285715	0.06473214285714286	0.12723214285714285	0.030534351145038167	0.3893129770992366	0.6946564885496184	0.13740458015267176	0.20610687022900764	0.03816793893129771	0.09923664122137404	0.08396946564885496	0.16030534351145037	0.04150943396226415	0.020754716981132074	0.12213740458015267	1.8854961832061068	0.19083969465648856	0.012293936853869796	0.7592067988668555	3.7751099829119017	1.7167229710425258	0.09526948878093915	0.22808648094907638	0.08941789762400448	0.06787283962856483	0.07800717094610224	0.04295710650672483	0.08242209444499521
EO_TOU_001	en	croco	stu	22.063291139240505	0.016351118760757316	0.002294893861158921	0.00028686173264486515	0.810126582278481	0.12658227848101267	0.15822784810126583	0.0	0.0	0.33544303797468356	1.6329113924050633	1.0063291139240507	0.40304073436603555	0.9915314043754411	0.004016064257028112	0.13924050632911392	0.8498168498168498	0.07692307692307693	0.06227106227106227	0.0695970695970696	0.02531645569620253	0.13924050632911392	0.10759493670886076	0.02531645569620253	0.056962025316455694	0.0189873417721519	0.0189873417721519	0.0189873417721519	0.02531645569620253	0.009950248756218905	0.02736318407960199	0.0189873417721519	0.7974683544303798	0.4430379746835443	0.0068846815834767644	0.7288135593220338	3.2905722335217917	1.5525869068703668	0.10917721518987342	0.09336196503918022	0.06746534056660639	0.01281645569620253	0.06619951778179625	0.04899789029535864	0.030756479807112717
EO_ESSAY_013	en	croco	stu	16.274509803921568	0.03132530120481928	0.0024096385542168677	0.0012048192771084338	0.4117647058823529	0.0784313725490196	0.23529411764705882	0.0	0.0392156862745098	0.45098039215686275	0.9803921568627451	0.39215686274509803	0.40602409638554215	0.9825072886297376	0.008433734939759036	0.23529411764705882	0.8888888888888888	0.17777777777777778	0.044444444444444446	0.16666666666666666	0.0392156862745098	0.058823529411764705	0.35294117647058826	0.0	0.0196078431372549	0.0392156862745098	0.058823529411764705	0.0	0.0392156862745098	0.08247422680412371	0.061855670103092786	0.13725490196078433	0.9803921568627451	0.43137254901960786	0.014457831325301205	0.6324786324786325	3.1515722595135154	1.246573152757977	0.07668067226890755	0.22012138188608776	0.03531746031746032	0.024346405228758167	0.03531746031746032	0.0	0.07794117647058822
EO_ESSAY_002	en	croco	stu	30.363636363636363	0.011976047904191617	0.0029940119760479044	0.0	1.4545454545454546	0.0	0.2727272727272727	0.045454545454545456	0.0	0.18181818181818182	2.0	0.5909090909090909	0.34880239520958084	0.9748953974895398	0.005988023952095809	0.09090909090909091	0.5254237288135594	0.288135593220339	0.05084745762711865	0.3389830508474576	0.09090909090909091	0.13636363636363635	0.4090909090909091	0.22727272727272727	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.01639344262295082	0.01639344262295082	0.045454545454545456	1.4090909090909092	0.18181818181818182	0.010479041916167664	0.7321428571428571	2.975087749548381	1.4641663927483584	0.11136363636363637	0.2212121212121212	0.04242424242424243	0.01515151515151515	0.0196969696969697	0.0	0.07651515151515152
EO_SPEECH_001	en	croco	stu	22.905982905982906	0.03880597014925373	0.004850746268656716	0.0026119402985074628	0.7948717948717948	0.017094017094017096	0.21367521367521367	0.008547008547008548	0.03418803418803419	0.23076923076923078	1.188034188034188	0.8547008547008547	0.39813432835820894	0.9852262234533703	0.0037313432835820895	0.1623931623931624	0.6530612244897959	0.2619047619047619	0.034013605442176874	0.20068027210884354	0.008547008547008548	0.1452991452991453	0.2905982905982906	0.017094017094017096	0.03418803418803419	0.017094017094017096	0.07692307692307693	0.017094017094017096	0.017094017094017096	0.03418803418803419	0.03418803418803419	0.1623931623931624	1.3418803418803418	0.24786324786324787	0.013805970149253732	0.5963302752293578	3.3348681411726253	1.4380975574720325	0.08960113960113959	0.3168396418396419	0.0444037444037444	0.024084249084249085	0.04226699226699226	0.016595441595441594	0.08655881155881154
EO_SPEECH_002	en	croco	stu	27.151898734177216	0.009324009324009324	0.002797202797202797	0.0004662004662004662	1.1139240506329113	0.012658227848101266	0.25316455696202533	0.0	0.0	0.25316455696202533	2.1139240506329116	0.8607594936708861	0.46293706293706294	0.927170868347339	0.005594405594405594	0.31645569620253167	0.5675675675675675	0.11711711711711711	0.08108108108108109	0.34234234234234234	0.0	0.13924050632911392	0.4430379746835443	0.13924050632911392	0.02531645569620253	0.02531645569620253	0.08860759493670886	0.02531645569620253	0.0	0.058333333333333334	0.016666666666666666	0.0379746835443038	1.379746835443038	0.3037974683544304	0.009790209790209791	0.8169642857142857	3.5569480088885514	1.591546743466717	0.1413502109704641	0.34945750452079566	0.0369198312236287	0.01644062688366486	0.02890295358649789	0.009795057263411693	0.031946955997588906
EO_SHARE_007	en	croco	stu	21.671140939597315	0.012078042737689688	0.004955094456488077	0.0003096934035305048	0.9463087248322147	0.04697986577181208	0.10067114093959731	0.0	0.0	0.2348993288590604	1.6241610738255035	1.0939597315436242	0.44286156704862184	0.980123372172721	0.005574481263549086	0.04697986577181208	0.6775244299674267	0.11400651465798045	0.11400651465798045	0.25732899022801303	0.006711409395973154	0.087248322147651	0.15436241610738255	0.040268456375838924	0.03355704697986577	0.0	0.053691275167785234	0.006711409395973154	0.03355704697986577	0.037267080745341616	0.018633540372670808	0.020134228187919462	0.8590604026845637	0.3959731543624161	0.004335707649427067	0.808695652173913	3.410689131352014	1.4746557391442596	0.14407158836689038	0.1774049217002237	0.026174496644295303	0.01901565995525727	0.023154362416107382	0.027069351230425056	0.07472035794183444
EO_INSTR_003	en	croco	stu	19.447513812154696	0.018465909090909092	0.0017045454545454545	0.0005681818181818182	0.6353591160220995	0.07734806629834254	0.04419889502762431	0.0	0.0	0.10497237569060773	0.8121546961325967	0.281767955801105	0.38977272727272727	0.890330953926022	0.0019886363636363634	0.2154696132596685	0.5574162679425837	0.22009569377990432	0.04066985645933014	0.2822966507177033	0.0	0.143646408839779	0.3314917127071823	0.03314917127071823	0.03314917127071823	0.016574585635359115	0.011049723756906077	0.0	0.011049723756906077	0.038135593220338986	0.029661016949152543	0.049723756906077346	1.1657458563535912	0.425414364640884	0.007670454545454545	0.7718309859154929	3.1709354839107236	1.3998958468704608	0.04560203455231079	0.1299219503639393	0.032454178724896955	0.008149171270718233	0.03190169253705165	0.048088222397614656	0.04214022625624836
EO_ESSAY_006	en	croco	stu	26.625	0.018779342723004695	0.0	0.0	1.05	0.025	0.3	0.025	0.0	0.525	2.225	0.475	0.4244131455399061	0.9617021276595744	0.007511737089201878	0.35	0.6831683168316832	0.15841584158415842	0.04950495049504951	0.5841584158415841	0.0	0.075	0.525	0.125	0.025	0.1	0.1	0.025	0.05	0.007042253521126761	0.0	0.05	1.5	0.225	0.014084507042253521	0.7217391304347827	3.550953153400647	1.6394792541784202	0.1244047619047619	0.18029761904761904	0.020833333333333332	0.03148809523809524	0.020833333333333332	0.04583333333333333	0.07375
EO_TOU_004	en	croco	stu	23.105263157894736	0.010478359908883827	0.0018223234624145787	0.002733485193621868	1.368421052631579	0.042105263157894736	0.10526315789473684	0.010526315789473684	0.0	0.4	1.9157894736842105	0.5052631578947369	0.43234624145785877	0.9875130072840791	0.007744874715261959	0.14736842105263157	0.8376623376623377	0.07792207792207792	0.09090909090909091	0.11038961038961038	0.031578947368421054	0.10526315789473684	0.14736842105263157	0.09473684210526316	0.031578947368421054	0.0	0.031578947368421054	0.031578947368421054	0.010526315789473684	0.020477815699658702	0.027303754266211604	0.031578947368421054	0.8	0.45263157894736844	0.009111617312072893	0.7751479289940828	3.2638202638443454	1.574002646456217	0.11473684210526314	0.12325814536340851	0.049824561403508764	0.04097744360902255	0.04456140350877192	0.0606265664160401	0.021679197994987468
EO_INSTR_005	en	croco	stu	17.86842105263158	0.01561119293078056	0.0	0.0	0.49473684210526314	0.08421052631578947	0.07894736842105263	0.010526315789473684	0.0	0.18421052631578946	0.9421052631578948	0.3894736842105263	0.43240058910162005	0.9209535759096612	0.00471281296023564	0.1736842105263158	0.6190476190476191	0.17195767195767195	0.03968253968253968	0.2328042328042328	0.005263157894736842	0.15263157894736842	0.2789473684210526	0.10526315789473684	0.021052631578947368	0.010526315789473684	0.03684210526315789	0.0	0.005263157894736842	0.04040404040404041	0.006734006734006734	0.1	0.921875	0.3958333333333333	0.010309278350515464	0.8115183246073299	3.1720945975082975	1.3528598003133738	0.12275545634920636	0.08252728174603174	0.050458829365079366	0.016455853174603175	0.04494047619047619	0.04600694444444444	0.042596726190476185
EO_SPEECH_009	en	croco	stu	22.362068965517242	0.04317656129529684	0.0019275250578257518	0.00038550501156515033	0.9224137931034483	0.034482758620689655	0.1810344827586207	0.0	0.0	0.3793103448275862	1.2672413793103448	0.5431034482758621	0.4028527370855821	0.9739049394221808	0.008866615265998457	0.3620689655172414	0.7639344262295082	0.21967213114754097	0.009836065573770493	0.1901639344262295	0.0	0.11206896551724138	0.5862068965517241	0.0603448275862069	0.0603448275862069	0.0	0.08620689655172414	0.0603448275862069	0.08620689655172414	0.050314465408805034	0.018867924528301886	0.21551724137931033	1.4957264957264957	0.24786324786324787	0.013107170393215111	0.5877192982456141	3.5806869001024135	1.5804898661496978	0.06538461538461539	0.27811355311355307	0.017423009089675756	0.08438475105141773	0.01599850766517433	0.02873762040428707	0.11928164428164428
EO_FICTION_003	en	croco	stu	16.251046025104603	0.0774974253347065	0.006179196704428424	0.004634397528321318	0.6652719665271967	0.0502092050209205	0.17154811715481172	0.0	0.0	0.3472803347280335	0.8493723849372385	1.2217573221757323	0.3959835221421215	0.9679043423536816	0.004891864057672502	0.08368200836820083	0.8846153846153846	0.05982905982905983	0.057692307692307696	0.07692307692307693	0.0	0.058577405857740586	0.13807531380753138	0.012552301255230125	0.02092050209205021	0.02092050209205021	0.03765690376569038	0.07531380753138076	0.0502092050209205	0.015503875968992248	0.007751937984496124	0.1506276150627615	0.8870292887029289	0.5732217573221757	0.005664263645726055	0.3903281519861831	2.7493757427946517	1.170124102188497	0.04723595790541397	0.129456549958642	0.020643373363038633	0.09052600119545727	0.017057001575830028	0.06817125227167067	0.060709304642359026
EO_ESSAY_003	en	croco	stu	18.125	0.05241379310344828	0.0	0.0	0.675	0.1	0.3	0.0	0.025	0.65	0.85	0.375	0.38068965517241377	0.968421052631579	0.009655172413793104	0.375	0.9452054794520548	0.136986301369863	0.0410958904109589	0.136986301369863	0.0	0.125	0.3	0.025	0.05	0.0	0.05	0.15	0.125	0.07777777777777778	0.011111111111111112	0.4	1.0975609756097562	0.34146341463414637	0.009655172413793104	0.43333333333333335	3.2371090359837837	1.4425938751632148	0.03252032520325202	0.30325203252032523	0.03455284552845528	0.03333333333333333	0.028455284552845524	0.0556910569105691	0.12886178861788616
EO_SPEECH_004	en	croco	stu	18.104166666666668	0.0451668584579977	0.0020138089758342925	0.0011507479861910242	0.6458333333333334	0.046875	0.15625	0.0	0.03125	0.19270833333333334	1.15625	0.7239583333333334	0.4004602991944764	0.9775280898876404	0.004890678941311853	0.14583333333333334	0.7468354430379747	0.19240506329113924	0.04556962025316456	0.10126582278481013	0.020833333333333332	0.13020833333333334	0.22395833333333334	0.046875	0.015625	0.0	0.078125	0.020833333333333332	0.08854166666666667	0.013262599469496022	0.023872679045092837	0.125	0.9322916666666666	0.4270833333333333	0.01812428078250863	0.6038543897216274	3.2141254156421137	1.3077577842869446	0.0630642361111111	0.4094494047619048	0.038244047619047615	0.04362599206349207	0.03889508928571428	0.006293402777777777	0.052976190476190475
